Gene_ID	Control_1	Control_2	Control_3	Control_4	Control_5	Control_6	Control_7	Control_8	Control_9	Lung_1	Lung_2	Lung_3	Lung_4	Lung_5	Lung_6	Lung_7	Lung_8	Lung_9
ENSG00000019485	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000019582	1321	1059	1315	701	9549	1882	3045	1171	14984	369	794	406	848	234	403	421	717	576
ENSG00000019991	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
ENSG00000019995	0	0	1	1	0	7	0	0	0	6	4	0	16	3	0	0	6	25
ENSG00000020129	0	0	0	0	0	0	7	0	2	0	0	0	0	0	0	0	1	0
ENSG00000020181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000020256	0	0	0	0	0	2	0	0	1	1	1	0	0	0	1	0	1	0
ENSG00000020426	35	2	22	33	21	43	40	17	37	16	20	0	14	20	20	25	20	24
ENSG00000020577	9	1	2	4	13	3	0	5	9	0	7	0	16	6	12	6	4	7
ENSG00000020633	0	0	0	0	12	4	0	0	4	0	0	0	1	0	1	0	0	5
ENSG00000020922	162	21	26	0	0	5	68	54	23	24	18	0	35	13	30	15	1	36
ENSG00000021300	0	0	0	0	0	15	2	0	20	0	9	0	1	0	8	0	4	3
ENSG00000021355	1845	1181	1012	1042	1928	2581	1752	2133	1940	716	1203	1368	793	553	867	833	667	807
ENSG00000021461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000021574	0	0	0	0	74	8	28	11	1	16	7	4	3	7	5	12	2	23
ENSG00000021645	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000021762	0	0	0	0	0	6	5	12	16	0	1	0	0	0	0	0	0	0
ENSG00000021776	0	0	0	25	46	64	0	3	2	2	21	0	15	8	5	1	9	39
ENSG00000022267	317	289	188	96	245	319	474	444	575	165	679	452	123	197	170	220	247	215
ENSG00000022277	201	225	166	237	263	347	156	600	256	133	261	406	175	92	141	89	81	166
ENSG00000022355	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000022556	0	0	0	0	1	0	6	0	1	0	0	40	0	0	0	0	0	0
ENSG00000022567	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0	0	1
ENSG00000022840	147	128	57	53	96	302	234	133	190	246	261	28	122	146	190	217	140	266
ENSG00000022976	1	0	0	0	0	0	4	0	4	0	1	0	0	0	0	0	1	0
ENSG00000023041	0	0	0	0	6	19	0	11	18	6	6	0	5	0	0	0	3	7
ENSG00000023191	264	335	261	144	731	788	573	585	665	195	605	634	177	142	284	151	67	208
ENSG00000023228	44	11	83	40	69	3	10	41	46	30	36	0	33	7	40	21	16	28
ENSG00000023287	11	1	29	4	37	72	0	42	47	39	41	0	40	0	27	13	23	19
ENSG00000023318	54	1	54	0	282	247	164	188	358	65	114	0	94	12	37	2	16	37
ENSG00000023330	0	0	48	14	76	0	72	13	66	0	5	0	10	18	0	0	5	13
ENSG00000023445	8	8	4	1	62	36	16	14	124	0	4	0	5	1	1	0	3	7
ENSG00000023516	4	0	0	0	0	0	0	0	22	5	2	0	1	9	0	0	0	6
ENSG00000023572	0	0	0	12	0	8	13	0	4	0	3	0	3	0	0	0	0	0
ENSG00000023608	0	0	0	13	25	6	6	0	12	0	6	0	2	0	3	11	0	0
ENSG00000023697	545	452	850	409	1387	583	751	710	1128	732	910	766	955	271	587	457	216	527
ENSG00000023734	445	618	500	383	706	927	1142	827	700	405	551	908	491	136	481	452	111	322
ENSG00000023839	0	0	0	0	7	0	0	0	0	0	3	1	0	0	0	0	2	0
ENSG00000023892	0	30	1	14	22	30	33	0	76	0	4	0	0	0	0	0	3	5
ENSG00000023902	451	255	253	192	382	719	580	521	475	206	231	116	277	237	244	261	168	347
ENSG00000023909	5	1	2	3	1	34	49	4	21	15	17	19	14	44	10	29	15	64
ENSG00000024048	1	47	47	16	103	52	78	14	14	10	67	0	63	12	26	45	21	38
ENSG00000024422	62	7	25	0	22	13	8	23	5	4	5	0	4	0	2	5	2	7
ENSG00000024526	0	19	0	10	0	3	16	0	6	0	1	0	0	0	0	0	0	0
ENSG00000024862	0	38	60	12	105	27	33	58	110	27	46	0	37	9	31	32	13	41
ENSG00000025039	0	6	0	4	1	0	0	39	1	4	0	0	0	2	6	15	2	5
ENSG00000025156	0	0	0	0	0	0	2	29	29	0	5	0	3	0	0	6	2	3
ENSG00000025293	19	74	137	67	449	234	115	148	462	32	87	0	77	22	49	31	39	63
ENSG00000025423	0	0	3	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
ENSG00000025434	0	0	0	0	104	0	2	0	13	2	3	0	4	0	0	0	1	0
ENSG00000025708	9	0	0	0	0	0	1	0	8	0	0	0	0	0	0	0	1	0
ENSG00000025770	21	0	2	0	0	0	10	0	45	10	5	0	7	0	0	0	2	1
ENSG00000025772	45	25	13	18	21	0	0	0	21	0	5	0	15	0	3	13	8	3
ENSG00000025796	22	33	105	249	68	234	161	162	133	22	62	0	54	65	46	78	45	50
ENSG00000025800	0	0	0	0	0	1	0	1	20	1	19	158	18	15	8	4	3	6
ENSG00000026025	245	137	299	84	398	375	252	239	615	51	63	312	75	33	68	46	51	92
ENSG00000026103	0	0	0	0	10	1	0	0	38	3	2	0	1	0	0	0	1	5
ENSG00000026297	52	18	19	3	38	18	17	14	28	11	15	0	2	5	6	1	13	23
ENSG00000026508	10	66	57	27	260	119	55	21	265	2	15	0	76	0	5	13	9	7
ENSG00000026652	0	0	0	0	0	5	15	5	0	0	2	0	2	3	3	0	5	1
ENSG00000026751	0	0	0	0	13	0	26	0	26	1	5	0	4	0	0	0	3	7
ENSG00000026950	26	21	2	18	44	82	48	21	44	11	21	0	15	4	10	23	21	32
ENSG00000027001	44	0	0	0	40	1	0	0	0	0	15	0	4	0	0	4	0	0
ENSG00000027075	1	0	11	0	0	5	18	12	32	1	5	49	0	0	1	0	6	6
ENSG00000027697	92	38	55	31	318	125	124	121	291	122	182	52	424	46	124	33	58	65
ENSG00000027847	9	2	0	0	32	0	0	0	0	1	1	15	0	0	0	0	2	0
ENSG00000027869	15	11	14	5	35	64	54	37	24	4	20	0	5	0	10	0	13	18
ENSG00000028116	162	159	145	32	60	132	43	257	224	67	51	1	66	81	66	42	27	132
ENSG00000028137	25	0	1	0	0	0	17	17	8	1	0	0	0	0	1	0	2	2
ENSG00000028203	78	3	4	31	36	80	114	57	135	21	41	0	97	10	63	27	36	71
ENSG00000028277	0	1	0	18	27	26	0	0	60	2	9	0	4	0	0	0	3	0
ENSG00000028310	0	0	0	0	0	1	0	20	13	0	2	0	2	0	3	7	0	6
ENSG00000028528	111	213	161	122	224	221	218	341	253	155	224	129	70	115	96	42	77	150
ENSG00000028839	406	203	266	249	823	709	645	464	669	414	804	552	865	118	289	207	198	370
ENSG00000029153	0	0	0	0	1	0	0	4	0	3	1	0	0	3	0	0	0	4
ENSG00000029363	2	10	25	47	55	41	77	42	179	19	25	117	60	5	14	29	34	37
ENSG00000029364	1	2	0	0	16	0	0	4	0	0	6	0	7	3	11	0	0	2
ENSG00000029534	181	77	187	44	108	75	135	151	121	142	301	75	140	142	194	114	77	372
ENSG00000029639	0	0	0	0	44	4	43	54	75	2	14	0	6	10	0	0	0	1
ENSG00000029725	0	26	20	43	35	50	14	2	38	1	2	2	3	12	9	18	18	15
ENSG00000030066	0	0	0	0	0	14	0	45	21	0	5	0	21	0	12	0	10	9
ENSG00000030110	7	0	33	16	47	91	68	33	22	0	10	0	29	4	19	8	17	11
ENSG00000030419	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0
ENSG00000030582	240	219	118	91	291	369	203	136	636	103	298	368	105	90	126	49	100	102
ENSG00000031003	4	144	111	0	118	138	52	81	52	74	71	79	44	33	61	61	38	64
ENSG00000031691	0	8	0	0	0	19	17	0	31	0	4	0	3	0	3	0	0	0
ENSG00000031698	24	132	36	55	165	309	220	202	412	23	73	76	107	15	51	40	35	61
ENSG00000031823	59	21	0	0	8	36	80	22	38	11	21	0	12	4	3	20	8	9
ENSG00000032219	173	0	74	0	220	249	200	102	307	18	59	8	46	19	29	20	38	29
ENSG00000032389	5	40	0	0	0	83	55	16	75	6	15	0	3	1	0	0	2	0
ENSG00000032444	0	1	5	0	29	27	41	1	35	2	10	0	1	3	13	0	3	12
ENSG00000032742	56	89	34	0	54	83	43	57	124	41	44	3	77	20	26	107	26	57
ENSG00000033011	0	0	1	0	51	0	0	0	18	2	3	0	1	0	0	0	3	0
ENSG00000033030	46	0	9	0	11	24	1	13	8	3	2	0	2	3	11	1	2	0
ENSG00000033050	0	36	1	3	0	50	1	9	76	12	10	0	12	0	0	0	1	5
ENSG00000033100	0	0	0	0	1	0	0	0	3	0	1	0	0	0	0	0	0	0
ENSG00000033122	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSG00000033170	91	28	10	39	26	98	188	155	31	29	140	1	74	79	40	121	23	53
ENSG00000033178	0	0	0	0	11	22	4	0	40	2	1	0	6	5	16	33	19	2
ENSG00000033327	0	1	0	1	0	0	1	2	0	2	2	0	2	0	2	2	0	7
ENSG00000033627	14	6	12	3	47	29	7	16	48	42	105	0	85	53	36	46	32	58
ENSG00000033800	172	82	122	286	247	207	161	315	187	70	85	15	182	17	157	60	80	159
ENSG00000033867	0	0	0	5	14	1	0	24	0	2	5	0	1	4	11	0	3	15
ENSG00000034053	3	0	1	5	0	6	26	10	28	0	0	0	0	0	0	1	1	0
ENSG00000034063	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000034152	185	177	115	61	152	326	275	179	233	136	242	29	123	62	180	141	120	181
ENSG00000034510	275	212	412	294	770	405	551	218	1556	260	568	387	473	171	240	250	339	478
ENSG00000034533	0	0	0	0	0	0	0	0	7	0	0	0	3	0	0	0	0	1
ENSG00000034677	0	1	0	2	15	6	15	20	5	1	8	0	21	2	3	0	9	13
ENSG00000034693	5	2	0	0	59	40	55	20	64	1	4	0	11	9	0	0	0	3
ENSG00000034713	2372	2594	2105	1421	2957	3865	2834	2381	2519	966	1607	1231	1399	613	1200	1142	513	1111
ENSG00000035115	14	13	0	13	66	31	41	23	13	2	5	0	0	0	0	0	5	14
ENSG00000035141	2	0	2	0	3	0	2	0	9	1	1	4	1	0	0	0	1	1
ENSG00000035403	2704	1560	2212	1165	2704	4980	3159	2940	2127	3986	8090	935	6131	3680	4239	5135	3032	7381
ENSG00000035499	0	6	3	0	1	0	0	0	0	3	1	0	4	0	0	0	0	0
ENSG00000035664	0	14	2	6	2	2	4	2	6	2	3	0	6	0	3	0	1	5
ENSG00000035681	0	23	0	0	18	0	0	22	70	8	0	1	6	0	0	1	6	20
ENSG00000035687	5	45	21	0	54	0	20	7	66	24	6	0	9	0	27	22	9	3
ENSG00000035720	11	0	73	11	248	0	0	0	100	0	4	0	2	1	0	0	9	1
ENSG00000035928	63	157	21	75	39	99	207	45	209	23	34	96	36	2	17	17	22	54
ENSG00000036054	314	443	207	40	212	227	423	361	295	103	282	170	203	106	86	150	66	180
ENSG00000036257	1	31	37	15	28	2	0	2	21	9	10	0	35	0	10	2	6	13
ENSG00000036448	1	0	0	0	0	17	0	30	76	1	10	0	14	0	0	5	3	20
ENSG00000036549	16	6	4	0	26	10	36	15	19	2	14	156	8	4	2	0	8	1
ENSG00000037042	59	15	0	30	0	42	0	0	25	25	15	0	19	6	10	8	2	2
ENSG00000037241	5	18	6	13	19	1	12	3	27	10	6	0	5	3	1	6	5	0
ENSG00000037280	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000037474	1	1	12	1	12	12	0	0	57	2	0	0	5	0	4	0	3	4
ENSG00000037637	37	1	4	7	77	0	55	20	31	11	4	0	7	8	0	7	5	12
ENSG00000037749	0	10	1	0	0	0	0	0	1	1	0	0	2	0	0	0	0	1
ENSG00000037757	0	0	0	0	0	0	0	8	0	0	0	0	1	0	0	0	1	1
ENSG00000037897	0	0	6	0	0	14	0	12	76	13	0	0	1	0	0	0	0	0
ENSG00000038002	0	8	69	0	11	0	1	17	59	4	8	0	7	9	0	22	1	6
ENSG00000038210	3	6	3	6	15	37	22	18	15	4	16	32	13	5	27	12	8	25
ENSG00000038219	34	46	1	32	59	37	60	7	143	9	39	1	23	17	7	31	41	51
ENSG00000038274	171	78	138	79	340	354	287	236	575	85	102	151	143	24	150	77	74	105
ENSG00000038358	1	0	0	0	1	0	12	0	10	0	7	0	3	0	2	0	2	2
ENSG00000038382	1	0	0	0	0	4	0	1	4	0	2	0	4	0	6	0	11	21
ENSG00000038427	0	0	0	0	68	0	5	0	71	4	4	0	4	0	1	0	13	3
ENSG00000038532	3	1	27	1	18	0	1	42	50	23	33	0	14	20	23	13	9	16
ENSG00000038945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSG00000039123	2	1	0	18	1	11	58	6	0	13	32	0	19	17	27	82	10	20
ENSG00000039319	0	0	10	0	0	0	27	0	0	4	0	0	4	1	6	10	4	3
ENSG00000039523	12	0	3	13	19	0	2	0	15	0	3	0	0	2	1	0	5	0
ENSG00000039560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0
ENSG00000039650	0	44	28	0	3	21	12	0	68	11	19	0	3	12	0	19	13	8
ENSG00000039987	0	0	0	5	0	22	0	10	6	1	1	0	0	0	0	0	0	2
ENSG00000040199	0	0	0	0	2	0	0	0	0	1	0	83	0	0	2	0	0	1
ENSG00000040275	0	4	0	0	0	21	44	0	53	1	2	0	11	5	0	30	0	6
ENSG00000040341	216	181	203	98	436	202	193	313	331	118	134	93	166	48	172	88	109	187
ENSG00000040487	0	0	0	0	65	42	0	20	28	3	8	0	2	10	1	0	1	0
ENSG00000040531	115	59	116	36	154	112	88	75	125	50	183	0	159	14	70	4	36	63
ENSG00000040633	0	0	0	0	0	7	23	11	20	3	2	0	4	0	2	0	1	3
ENSG00000040731	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000040933	0	0	1	0	0	0	0	0	2	0	1	0	0	0	2	0	0	7
ENSG00000041353	513	410	693	421	355	714	597	605	580	391	557	308	651	195	421	507	221	501
ENSG00000041357	54	144	66	227	341	339	132	266	595	16	47	1	104	8	40	40	32	84
ENSG00000041802	7	51	0	15	7	35	10	0	72	9	3	0	1	3	0	1	5	14
ENSG00000041880	28	0	0	9	0	0	45	0	18	7	4	0	6	1	0	0	0	4
ENSG00000041988	0	7	0	0	2	0	0	0	34	2	0	0	4	0	0	0	2	0
ENSG00000042062	4	3	1	7	4	54	6	19	14	10	22	1	31	9	18	8	12	20
ENSG00000042088	0	0	63	0	0	0	49	1	47	0	0	0	10	0	0	15	3	0
ENSG00000042286	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000042304	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000042317	0	0	0	0	0	0	0	0	0	0	0	114	0	2	0	0	0	0
ENSG00000042429	0	0	0	0	29	0	15	0	25	0	0	0	3	0	0	2	3	0
ENSG00000042445	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	2	0
ENSG00000042493	75	87	89	71	259	38	120	87	230	19	17	1	52	0	16	14	30	6
ENSG00000042753	978	776	856	680	1163	932	988	581	610	694	1437	477	317	311	603	383	282	708
ENSG00000042813	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000042832	0	0	0	0	0	72	22	7	0	0	2	0	2	0	5	0	2	2
ENSG00000042980	1	0	37	0	41	34	0	0	194	0	0	0	3	0	8	0	14	1
ENSG00000043093	129	62	69	31	104	64	46	119	60	97	89	0	113	26	90	94	68	118
ENSG00000043143	0	1	0	16	0	11	0	1	10	1	0	0	2	1	0	3	3	7
ENSG00000043462	98	38	12	82	126	235	272	180	304	130	293	166	285	48	164	52	102	178
ENSG00000043514	55	4	0	0	1	0	1	0	5	0	0	0	6	0	19	0	2	15
ENSG00000044090	0	0	0	0	0	2	0	0	0	0	1	0	0	3	0	0	1	3
ENSG00000044115	27	1	29	63	223	193	164	175	82	144	209	0	149	93	142	36	74	223
ENSG00000044446	0	0	0	0	7	10	0	0	13	3	17	0	0	0	0	0	9	3
ENSG00000044459	143	104	149	52	255	170	111	169	69	84	66	0	59	95	151	234	48	310
ENSG00000044574	6	16	31	0	162	45	65	19	214	3	39	0	19	10	1	0	13	15
ENSG00000046604	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000046647	0	0	0	7	0	9	32	0	11	0	2	0	1	0	2	0	2	8
ENSG00000046651	27	264	212	98	453	127	310	193	260	114	117	157	147	132	143	177	70	159
ENSG00000046653	0	0	0	0	0	0	0	0	6	0	1	0	0	0	1	0	0	0
ENSG00000046889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000047056	13	2	1	2	1	0	12	2	3	2	2	1	6	1	5	5	1	24
ENSG00000047188	30	1	69	16	26	67	18	1	39	2	16	115	12	11	28	31	18	34
ENSG00000047230	0	0	0	51	0	0	0	0	0	0	3	0	0	4	0	0	0	0
ENSG00000047249	74	0	58	73	158	52	29	110	196	0	36	0	24	14	0	0	3	44
ENSG00000047315	0	54	1	52	55	42	50	7	142	18	36	4	37	25	25	27	13	41
ENSG00000047346	21	5	0	1	2	3	0	14	12	5	6	0	9	13	1	1	13	6
ENSG00000047365	0	1	0	0	27	3	0	0	4	2	24	0	13	0	22	0	24	14
ENSG00000047410	18	19	76	44	282	117	77	33	331	33	66	177	33	16	20	46	39	90
ENSG00000047578	0	0	0	0	7	0	3	2	0	3	2	0	4	0	0	0	0	0
ENSG00000047579	40	0	0	18	56	0	63	23	70	4	3	0	7	0	0	1	6	6
ENSG00000047597	39	28	24	31	40	36	22	41	18	25	46	16	38	17	20	19	22	26
ENSG00000047617	14	7	12	1	27	27	1	19	49	26	23	0	58	56	21	28	4	66
ENSG00000047621	0	0	0	0	1	84	0	0	30	0	1	0	0	0	0	0	2	0
ENSG00000047634	21	0	45	38	25	9	0	0	44	18	27	0	26	6	12	14	5	6
ENSG00000047644	2	8	1	0	10	41	1	1	22	20	33	2	14	8	5	5	9	12
ENSG00000047648	278	271	309	182	331	509	428	323	289	198	313	129	181	186	222	179	94	280
ENSG00000047662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000047849	34	0	1	11	47	17	17	0	53	3	6	0	17	3	4	0	3	15
ENSG00000047932	0	0	0	0	0	0	0	0	15	0	5	0	0	0	0	2	0	8
ENSG00000048028	0	0	1	0	96	0	0	0	24	0	2	0	5	0	0	0	0	9
ENSG00000048052	9	20	20	13	21	7	14	10	75	17	78	0	40	24	32	43	43	92
ENSG00000048140	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0
ENSG00000048162	5	0	0	0	7	0	2	6	54	1	2	0	4	0	4	0	0	1
ENSG00000048392	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0
ENSG00000048405	0	1	0	2	15	0	2	21	3	0	1	0	1	0	2	1	2	2
ENSG00000048462	3	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	2	0
ENSG00000048471	25	20	35	18	178	69	88	90	156	15	27	0	29	5	25	1	34	35
ENSG00000048544	78	35	23	69	36	119	117	38	82	9	54	0	39	0	7	69	7	54
ENSG00000048649	145	307	202	219	539	416	316	166	198	127	111	18	179	115	222	240	96	251
ENSG00000048707	62	0	3	34	41	35	0	12	6	8	24	0	15	30	18	7	13	36
ENSG00000048740	504	545	377	407	692	720	597	463	592	401	826	481	827	244	591	470	259	580
ENSG00000048828	10	6	10	36	15	31	18	35	10	17	23	0	44	12	14	14	28	64
ENSG00000048991	142	4	10	140	18	2	12	96	76	37	81	73	52	53	37	95	26	127
ENSG00000049130	0	0	0	24	0	0	0	0	0	0	2	0	6	2	0	0	1	2
ENSG00000049167	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	1	0
ENSG00000049192	0	0	0	0	0	0	2	0	21	6	3	0	1	5	3	2	0	9
ENSG00000049239	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000049245	81	19	15	29	49	26	88	24	48	17	32	88	31	25	16	18	8	9
ENSG00000049246	0	0	0	0	0	1	12	3	0	1	4	0	1	0	10	0	2	4
ENSG00000049247	0	0	0	0	0	0	0	0	47	0	5	0	0	0	2	0	0	1
ENSG00000049249	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000049323	1390	963	1254	808	2070	3326	3184	2554	1482	1401	2283	754	2135	1477	2144	2259	1204	1848
ENSG00000049540	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000049541	37	11	55	87	307	41	126	69	128	32	97	134	107	3	32	54	20	38
ENSG00000049618	0	0	1	1	2	0	0	13	1	2	9	0	13	0	12	2	7	6
ENSG00000049656	4	0	0	19	0	101	5	0	12	18	30	0	13	11	12	0	1	27
ENSG00000049759	0	0	0	0	0	6	62	0	0	3	0	0	3	0	1	0	7	29
ENSG00000049768	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2
ENSG00000049769	0	0	16	0	0	0	0	7	1	0	0	0	0	0	0	0	2	0
ENSG00000049860	0	20	42	0	46	33	0	16	209	1	12	0	0	0	1	0	8	11
ENSG00000049883	0	0	0	0	24	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000050130	191	41	76	11	171	136	141	115	298	71	111	2	59	7	44	106	89	170
ENSG00000050165	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
ENSG00000050327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000050344	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000050393	817	1332	950	564	1372	2147	1936	1563	1393	326	632	758	724	506	626	705	458	1081
ENSG00000050405	1	0	0	2	0	71	2	4	41	0	10	0	3	0	8	8	4	0
ENSG00000050426	31	36	15	12	34	24	108	11	33	14	8	0	11	0	5	15	4	0
ENSG00000050438	0	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0
ENSG00000050628	0	0	14	0	0	0	0	0	0	1	3	0	1	0	0	0	0	3
ENSG00000050730	0	0	2	0	0	13	34	0	3	8	6	0	0	0	3	0	4	0
ENSG00000050748	9	0	0	1	0	46	0	2	0	0	1	0	5	0	6	0	3	13
ENSG00000051009	0	0	0	0	0	0	3	4	13	0	0	0	0	0	0	0	0	2
ENSG00000051108	0	14	0	36	59	49	73	44	272	5	14	73	11	0	2	4	13	0
ENSG00000051180	0	0	0	0	0	0	0	0	7	6	6	0	3	0	0	0	0	0
ENSG00000051341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSG00000051382	103	126	135	55	50	270	172	229	62	131	346	12	249	151	191	208	154	303
ENSG00000051523	2	26	8	24	239	45	34	20	147	17	38	0	17	1	10	6	15	4
ENSG00000051596	3	0	5	3	2	3	12	5	10	0	2	0	4	0	0	0	0	1
ENSG00000051620	0	0	0	0	0	0	1	0	3	3	2	0	0	0	2	2	2	2
ENSG00000051825	7	0	27	3	0	24	0	0	80	31	36	1	14	14	3	25	10	50
ENSG00000052126	15	11	65	3	52	88	57	54	51	5	22	0	31	23	6	34	8	26
ENSG00000052723	0	0	0	3	0	15	10	1	15	2	9	0	3	7	0	11	0	1
ENSG00000052749	0	45	0	0	0	0	0	0	17	1	1	0	2	0	0	0	6	0
ENSG00000052795	0	0	0	0	0	0	0	0	2	0	4	0	2	0	3	0	2	0
ENSG00000052802	0	0	0	28	16	19	18	0	21	0	0	0	1	0	1	5	1	6
ENSG00000052841	15	4	12	8	27	2	93	16	70	2	19	0	19	3	13	33	32	22
ENSG00000053108	77	113	24	108	66	183	173	129	137	8	37	0	73	15	23	13	57	47
ENSG00000053254	2	4	0	1	6	2	11	3	11	0	2	0	1	0	2	3	2	7
ENSG00000053371	24	3	14	19	7	10	15	3	23	32	74	0	10	27	7	5	14	16
ENSG00000053372	26	24	22	0	147	36	45	16	50	0	6	0	5	0	4	0	4	10
ENSG00000053501	0	16	42	0	72	0	26	0	66	13	4	0	12	0	3	0	0	4
ENSG00000053524	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000053747	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000053770	11	16	8	28	4	137	85	34	56	10	40	0	30	23	49	45	16	40
ENSG00000053900	65	1	0	0	53	3	43	0	106	20	0	0	12	0	0	0	2	21
ENSG00000053918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000054116	1	39	40	10	58	126	50	97	159	10	33	47	27	4	28	9	3	24
ENSG00000054118	50	42	62	100	241	307	198	74	331	27	49	0	70	37	66	38	34	46
ENSG00000054148	13	2	10	7	25	33	15	11	42	29	17	0	11	5	7	3	0	5
ENSG00000054267	150	94	131	81	255	246	232	287	624	54	57	23	156	43	70	108	79	122
ENSG00000054277	0	0	0	0	6	0	0	3	1	0	0	0	0	0	0	0	0	5
ENSG00000054282	407	128	282	224	273	267	205	191	355	116	159	133	165	154	103	192	41	175
ENSG00000054356	100	112	120	71	41	239	160	200	64	14	46	27	45	26	12	21	17	23
ENSG00000054392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000054523	2	0	1	0	2	1	0	7	9	10	11	0	18	80	25	6	9	23
ENSG00000054611	87	9	2	31	3	58	99	11	75	3	30	20	11	6	8	10	6	13
ENSG00000054654	41	55	2	0	105	29	39	9	121	1	90	0	15	5	7	20	79	117
ENSG00000054793	26	4	17	22	8	24	16	11	14	33	15	43	17	10	20	2	10	19
ENSG00000054965	0	0	3	0	0	0	1	0	0	0	0	0	2	0	1	0	0	2
ENSG00000054967	0	1	0	0	0	7	0	0	2	0	0	0	1	0	0	0	0	1
ENSG00000054983	1	8	0	0	0	48	0	0	4	0	0	0	8	0	6	0	5	4
ENSG00000055044	6	7	8	31	68	153	114	112	697	22	41	0	60	20	13	17	26	37
ENSG00000055070	49	71	86	41	64	68	87	43	103	15	48	1	61	10	29	11	15	26
ENSG00000055130	21	38	70	22	74	19	65	52	109	21	27	0	57	16	33	50	22	50
ENSG00000055147	38	29	0	30	30	56	0	32	39	2	4	0	16	9	0	0	5	16
ENSG00000055163	6	3	33	1	70	18	47	44	133	14	38	0	66	2	27	0	20	85
ENSG00000055208	24	14	2	16	9	44	40	10	31	29	41	0	100	13	33	52	36	43
ENSG00000055211	86	51	20	33	2	139	53	112	79	21	29	0	21	2	6	50	7	16
ENSG00000055332	0	58	0	9	14	0	23	3	52	12	16	0	13	0	10	2	17	12
ENSG00000055483	0	0	0	0	5	12	0	26	20	2	5	0	2	0	0	0	6	2
ENSG00000055609	173	46	99	70	84	104	189	95	110	176	156	15	133	134	130	273	142	373
ENSG00000055732	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000055917	0	0	2	0	63	19	42	33	26	29	24	0	19	6	19	16	41	41
ENSG00000055950	5	2	3	7	0	6	7	6	28	0	3	0	1	0	2	2	5	0
ENSG00000056050	9	4	0	0	22	49	34	0	63	1	8	1	8	5	1	13	9	18
ENSG00000056097	175	174	201	52	320	356	269	380	310	98	158	2	132	91	156	141	65	182
ENSG00000056277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000056558	0	0	0	0	0	0	4	0	8	0	0	0	0	0	0	0	0	0
ENSG00000056586	8	10	88	12	20	71	15	31	116	75	83	8	174	108	117	154	92	123
ENSG00000056661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
